s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
2.649294015987015314e+02,-2.220727158621642516e+01,-7.896880820295767478e+01,-1.361222342821517994e+00,4.054667074655227132e-02,1.332829673818335436e+01,1.234778210000440968e+00
2.651293483168892067e+02,-2.201193947926518391e+01,-7.892642438621092538e+01,-1.352982718485391311e+00,4.190350542703241005e-02,1.334680761990025566e+01,9.631522568928616579e-01
2.653292950350769388e+02,-2.181686075094281918e+01,-7.888238118209652328e+01,-1.344468037258305104e+00,4.324762784053647752e-02,1.336122868258713225e+01,-2.025799797612006792e+00
2.655292417532646141e+02,-2.162216543321299511e+01,-7.883665128970012859e+01,-1.335685172643245933e+00,4.457870967657910632e-02,1.333087873569905746e+01,-7.483949272429400779e+00
2.657291884714523462e+02,-2.142802342530712068e+01,-7.878922177869637267e+01,-1.326643753709022100e+00,4.590090308062384772e-02,1.321815212780147597e+01,-7.335280785630660993e+00
2.659291351896400215e+02,-2.123420685918243933e+01,-7.873998290952343382e+01,-1.317334038054872813e+00,4.720768742745540952e-02,1.310672403896404425e+01,-7.194856156594006791e+00
2.661290819078277536e+02,-2.104080428218239263e+01,-7.868890060993945212e+01,-1.307761048899035883e+00,4.850159134673778794e-02,1.299650103992883210e+01,-7.062474633479181918e+00
2.663290286260154289e+02,-2.084810093507535811e+01,-7.863599880436105138e+01,-1.297940601638320146e+00,4.978241745340261648e-02,1.288738926355430081e+01,-6.938095236187820980e+00
2.665289753442031042e+02,-2.065580980090210872e+01,-7.858114672108672494e+01,-1.287859145664902005e+00,5.104909998408466848e-02,1.277929197117258475e+01,-6.821074547008032063e+00
2.667289220623908363e+02,-2.046399536414672227e+01,-7.852430652652842014e+01,-1.277520494320819822e+00,5.230432653792626424e-02,1.267211901554355613e+01,-6.711837943630327707e+00
2.669288687805785116e+02,-2.027301079396142214e+01,-7.846553281997739759e+01,-1.266944767724459187e+00,5.354435370574399389e-02,1.256577018747466390e+01,-6.609569849361902172e+00
2.671288154987662438e+02,-2.008254056775103535e+01,-7.840467829339566208e+01,-1.256115059822579205e+00,5.477322274273818681e-02,1.246015476647071196e+01,-6.513689115305195898e+00
2.673287622169539191e+02,-1.989264439565977582e+01,-7.834170632193000472e+01,-1.245034626047212045e+00,5.599377475604738752e-02,1.235518819284441072e+01,-6.425268900504424785e+00
2.675287089351415943e+02,-1.970369277198544822e+01,-7.827669076042371898e+01,-1.233725289082642451e+00,5.719822925839565531e-02,1.225076538100144852e+01,-6.342840279684715199e+00
2.677286556533293265e+02,-1.951537354021134618e+01,-7.820947513282484920e+01,-1.222168053590352299e+00,5.839545761491449910e-02,1.214680172821308801e+01,-6.265951073849437947e+00
2.679286023715170018e+02,-1.932775806287804699e+01,-7.814002982824457888e+01,-1.210366427298184000e+00,5.958798584327260756e-02,1.204321715811179239e+01,-6.196153566661519285e+00
2.681285490897047339e+02,-1.914119000563444928e+01,-7.806843365119162570e+01,-1.198341151561277851e+00,6.076471603890166301e-02,1.193990277914173781e+01,-6.131510047958518506e+00
2.683284958078924092e+02,-1.895538853775371280e+01,-7.799453013041608074e+01,-1.186072761477866333e+00,6.193855272688131991e-02,1.183677860535153314e+01,-6.071810525923131863e+00
2.685284425260801413e+02,-1.877044762840573355e+01,-7.791830217336321596e+01,-1.173565770733046021e+00,6.311082360868087993e-02,1.173376540484240138e+01,-6.018797975487574448e+00
2.687283892442678166e+02,-1.858665225449205494e+01,-7.783981892666079716e+01,-1.160837333494907364e+00,6.426881326844625930e-02,1.163075116966264311e+01,-5.970283302436316220e+00
2.689283359624554919e+02,-1.840377373002696615e+01,-7.775893360051423997e+01,-1.147869152635700107e+00,6.542827882669931261e-02,1.152765785685294020e+01,-5.926427782640478092e+00
2.691282826806432240e+02,-1.822193313848301699e+01,-7.767564576637188622e+01,-1.134667245773203437e+00,6.658821287087174357e-02,1.142440178272949503e+01,-5.888832140652356273e+00
2.693282293988308993e+02,-1.804133967929897153e+01,-7.759000247430039110e+01,-1.121243319312156261e+00,6.773660696035413431e-02,1.132086793369965605e+01,-5.855277735218859192e+00
2.695281761170186314e+02,-1.786182903865150706e+01,-7.750187547950268652e+01,-1.107581633699366019e+00,6.889066190227802200e-02,1.121697658185129498e+01,-5.826421327838553488e+00
2.697281228352063067e+02,-1.768354777643157405e+01,-7.741128297415782811e+01,-1.093689825006572525e+00,7.004576581636291766e-02,1.111263317091137104e+01,-5.803395119604144448e+00
2.699280695533940388e+02,-1.750662675143371771e+01,-7.731824167565612527e+01,-1.079573174434381722e+00,7.119328944244728008e-02,1.100771894509563076e+01,-5.784158811109758602e+00
2.701280162715817141e+02,-1.733096967308876302e+01,-7.722264879010221250e+01,-1.065219460967220755e+00,7.235035470266601432e-02,1.090214791821782114e+01,-5.769970111514759026e+00
2.703279629897693894e+02,-1.715674198627651137e+01,-7.712454040481085826e+01,-1.050637618161195164e+00,7.350743530517969693e-02,1.079580733687964944e+01,-5.761206413073721500e+00
2.705279097079571216e+02,-1.698400595561038529e+01,-7.702390023434672628e+01,-1.035826507643993200e+00,7.466209345493207694e-02,1.068857274966273074e+01,-5.756188408552636915e+00
2.707278564261447968e+02,-1.681272948535384160e+01,-7.692065505270610970e+01,-1.020777863021143927e+00,7.582981860883820924e-02,1.058034618817890937e+01,-5.756173624004595091e+00
2.709278031443325290e+02,-1.664308706995860732e+01,-7.681485533218312867e+01,-1.005501174172696466e+00,7.699489404293019534e-02,1.047100135664376808e+01,-5.756705856013137002e+00
2.711277498625202043e+02,-1.647509100549644501e+01,-7.670645524758923273e+01,-9.899898449318641491e-01,7.816386861020208077e-02,1.036049229157918816e+01,-5.762218085508155063e+00
2.713276965807078795e+02,-1.630876386882274076e+01,-7.659541203352981142e+01,-9.742394541943302233e-01,7.934907379535473260e-02,1.024868417566439227e+01,-5.771471739946664847e+00
2.715276432988956117e+02,-1.614427802006671797e+01,-7.648178454233588752e+01,-9.582589581833697023e-01,8.052741032204527305e-02,1.013546020985151053e+01,-5.787152888851752941e+00
2.717275900170832870e+02,-1.598161933319043904e+01,-7.636550675830994805e+01,-9.420380882645104093e-01,8.171711638779527442e-02,1.002064415144705656e+01,-5.807526679817727633e+00
2.719275367352710191e+02,-1.582085225068515122e+01,-7.624656425177578001e+01,-9.255756772532722776e-01,8.292579590557309921e-02,9.904085894674796720e+00,-5.831969028075685735e+00
2.721274834534586944e+02,-1.566213537872851091e+01,-7.612501571669722011e+01,-9.088787465284482447e-01,8.412199249770774268e-02,9.785640054366592011e+00,-5.863916298498211610e+00
2.723274301716464265e+02,-1.550545363814825706e+01,-7.600078988931383606e+01,-8.919358496774407730e-01,8.533840482468114941e-02,9.665081977634743637e+00,-5.900362332250588260e+00
2.725273768898341018e+02,-1.535090904763919184e+01,-7.587390410420172771e+01,-8.747490151754987453e-01,8.656976535384347526e-02,9.542237340660516765e+00,-5.942051596376537681e+00
2.727273236080217771e+02,-1.519860589096520265e+01,-7.574438132380316802e+01,-8.573187371885488961e-01,8.779308220406481511e-02,9.416905332087672775e+00,-5.991463874946850510e+00
2.729272703262095092e+02,-1.504858230320752099e+01,-7.561218959830961239e+01,-8.396386562324624769e-01,8.904301746276684082e-02,9.288819029113978942e+00,-6.045706511136024197e+00
2.731272170443971845e+02,-1.490094137692813803e+01,-7.547735274481428291e+01,-8.217090009501919479e-01,9.030605026184523876e-02,9.157757400345035492e+00,-6.106264658065707174e+00
2.733271637625849166e+02,-1.475576154164209086e+01,-7.533987465235685477e+01,-8.035279394955676668e-01,9.154747578001451447e-02,9.023450861285997604e+00,-6.176575070749017016e+00
2.735271104807725919e+02,-1.461311838334632540e+01,-7.519975798449533499e+01,-7.850951271413344479e-01,9.284039457124368400e-02,8.885532826790420557e+00,-6.250906324430079763e+00
2.737270571989603241e+02,-1.447310626859219163e+01,-7.505702313319152097e+01,-7.663977750962298607e-01,9.418603876907036265e-02,8.743740458489913436e+00,-6.329240728801187821e+00
2.739270039171479993e+02,-1.433579729919964052e+01,-7.491166760968820881e+01,-7.474424331140793187e-01,9.535042883546461512e-02,8.597788982101477018e+00,-6.430708628959351358e+00
2.741269506353356746e+02,-1.420129542880090057e+01,-7.476373227767307128e+01,-7.282594275525199334e-01,9.662331609118725295e-02,8.446915248111725560e+00,-6.534589358773018830e+00
2.743268973535234068e+02,-1.406967853952832392e+01,-7.461322314214888252e+01,-7.087444185821100140e-01,9.855611692836142856e-02,8.290792351446322428e+00,-6.599682637816626674e+00
2.745268440717110821e+02,-1.394110259626257076e+01,-7.446021276507620712e+01,-6.888989981107747074e-01,9.970077022389696453e-02,8.130071835216270415e+00,-6.728542662344114689e+00
2.747267907898988142e+02,-1.381550017245437978e+01,-7.430454795850637595e+01,-6.689399429885946047e-01,9.976082090186265405e-02,7.962874355327598686e+00,-6.701047027841084969e+00
2.749267375080864895e+02,-1.369322399374466848e+01,-7.414658582267038867e+01,-6.482776544362354176e-01,1.073111223913048723e-01,7.792795600774920395e+00,-6.402723517937745079e+00
2.751266842262741648e+02,-1.357424303865653847e+01,-7.398587378019674077e+01,-6.260044686413617221e-01,1.162807496809866864e-01,7.626746106021069949e+00,-6.027151205591313676e+00
2.753266309444618969e+02,-1.345899908201308115e+01,-7.382238478505823309e+01,-6.016508384120715647e-01,1.271762538504425666e-01,7.467063543224324640e+00,-5.668544779500808595e+00
2.755265776626495722e+02,-1.334808881640724110e+01,-7.365622626290023334e+01,-5.751262346303692707e-01,1.384200620952326932e-01,7.313701122374842711e+00,-5.339155506601119150e+00
2.757265243808373043e+02,-1.324167141364971201e+01,-7.348683035502109817e+01,-5.463191439281218642e-01,1.497551119995844671e-01,7.166249428016717715e+00,-5.006690109727921723e+00
2.759264710990249796e+02,-1.314046332056727273e+01,-7.331447101178932257e+01,-5.151788588463794838e-01,1.617533025083211229e-01,7.025168208071874254e+00,-4.671910709608598999e+00
2.761264178172127117e+02,-1.304490647114187851e+01,-7.313897795802193968e+01,-4.816262832431663643e-01,1.743786776751001799e-01,6.890915898746667878e+00,-4.352765391071611312e+00
2.763263645354003870e+02,-1.295534351122459960e+01,-7.295989156701033096e+01,-4.454188169658237495e-01,1.872277785673097938e-01,6.763436967520861209e+00,-3.980681651731303283e+00
2.765263112535880623e+02,-1.287282693423281721e+01,-7.277817137847931406e+01,-4.065933110370563153e-01,2.016823118884722710e-01,6.644714527261546877e+00,-3.621286304284681901e+00
2.767262579717757944e+02,-1.279754980905379114e+01,-7.259291640201490736e+01,-3.648511205829572113e-01,2.162574282589821428e-01,6.534837605058082310e+00,-3.232836936860858934e+00
2.769262046899634697e+02,-1.273032945457348397e+01,-7.240450479396129424e+01,-3.200251059765664152e-01,2.317628516172662301e-01,6.435162177642334669e+00,-2.744545317372699245e+00
2.771261514081512018e+02,-1.267206377669800332e+01,-7.221367618773847141e+01,-2.720425299005235775e-01,2.496388228983798807e-01,6.349313867994429650e+00,-2.347010478472103312e+00
2.773260981263388771e+02,-1.262317062898367048e+01,-7.201932661611991193e+01,-2.203415405317925568e-01,2.652073177412059279e-01,6.274968725727719132e+00,-2.180650611301781616e+00
2.775260448445266093e+02,-1.258480516902971402e+01,-7.182361858559838197e+01,-1.664887294517467531e-01,2.750802842210920973e-01,6.205095055063497789e+00,-2.151647693400564165e+00
2.777259915627142846e+02,-1.255712967592932827e+01,-7.162519979742089049e+01,-1.104477891859800831e-01,2.816801053545555655e-01,6.135370799910155881e+00,-2.147653765211251731e+00
2.779259382809019598e+02,-1.254071193244435811e+01,-7.142582545474091660e+01,-5.370133979589919448e-02,2.868593451969413954e-01,6.064976686523650073e+00,-2.169953618688164720e+00
2.781258849990896920e+02,-1.253575320642356239e+01,-7.122533303650121184e+01,4.295004295299165165e-03,2.896048533694841054e-01,5.993011930467272208e+00,-2.307994430195907665e+00
2.783258317172773673e+02,-1.254240101559705600e+01,-7.102601642068228216e+01,6.263212100838955187e-02,2.970214137821867162e-01,5.915508446016841226e+00,-2.282321767988990668e+00
2.785257784354650994e+02,-1.256101597047258700e+01,-7.082540458222746338e+01,1.224517481787177342e-01,2.983906984375941929e-01,5.837855315111980303e+00,-2.512259302116907733e+00
2.787257251536527747e+02,-1.259142953942216359e+01,-7.062770686617403726e+01,1.831552090475272454e-01,3.063973258509329334e-01,5.751166722917311347e+00,-2.513575874261471998e+00
2.789256718718405068e+02,-1.263387033462842446e+01,-7.043237394841651167e+01,2.450529020791301082e-01,3.158501846958759463e-01,5.663104818104892857e+00,-2.463810993256809745e+00
2.791256185900281821e+02,-1.268931075602431768e+01,-7.023774847098808038e+01,3.102487560385238652e-01,3.268264325957643823e-01,5.575436694660763415e+00,-2.340585395581628703e+00
2.793255653082158574e+02,-1.275647485460548758e+01,-7.004999174327740263e+01,3.774332316838919787e-01,3.404372809405535882e-01,5.490856909372219263e+00,-2.213728403320170735e+00
2.795255120264035895e+02,-1.283513666947999354e+01,-6.986924305226845888e+01,4.429172146515232278e-01,3.206292150145904074e-01,5.409644548470372349e+00,-2.672369420018835928e+00
2.797254587445912648e+02,-1.292573234871079357e+01,-6.969182478116512414e+01,4.973176437136226369e-01,1.940424440539432194e-01,5.309952085486194129e+00,-5.609214374798878744e-01
2.799254054627789969e+02,-1.302082149531860189e+01,-6.951617691304932123e+01,4.696023617454052612e-01,-4.290114357389780420e-01,5.288788363036353246e+00,-5.609214374797106828e-01
2.801253521809666722e+02,-1.310441494780943472e+01,-6.933951561905379890e+01,4.335891482443945399e-01,1.317807623177789655e-01,5.267539610465052924e+00,4.743576733666746037e+00
2.803252988991543475e+02,-1.319254236869976182e+01,-6.916093733330355064e+01,4.897847111957451816e-01,3.467563809977876610e-01,5.444621084019940938e+00,1.126325741088106680e+00
2.805252456173420796e+02,-1.329325547322267553e+01,-6.898734662936843165e+01,5.620061850735798004e-01,3.592721495543587107e-01,5.485828015863805085e+00,5.844574074314928813e-01
2.807251923355297549e+02,-1.340731987699428807e+01,-6.881997275464526354e+01,6.341651865421011891e-01,3.485545939515851122e-01,5.507089040564814297e+00,8.208435085334611081e-01
2.809251390537174871e+02,-1.353111747918347696e+01,-6.866310517341263164e+01,7.014180240295844193e-01,3.290195414833668730e-01,5.536811323502267790e+00,1.298719965989164171e+00
2.811250857719051623e+02,-1.366467763945010283e+01,-6.851499922248449082e+01,7.655701750583498999e-01,3.129269222450614119e-01,5.583514056770320977e+00,1.619126568068100847e+00
2.813250324900928945e+02,-1.380900105753604379e+01,-6.837395227256702412e+01,8.279983872545901846e-01,3.052155929128910761e-01,5.641197329413601302e+00,1.648927517604077631e+00
2.815249792082805698e+02,-1.395992799503997084e+01,-6.824349081942770567e+01,8.876703789640796316e-01,2.951596049492809515e-01,5.699342295452336060e+00,1.761090280364726368e+00
2.817249259264682451e+02,-1.411914999276482341e+01,-6.812153370418251086e+01,9.463941516459351000e-01,2.876914972712588114e-01,5.760794306752687888e+00,1.786944188914135756e+00
2.819248726446559772e+02,-1.428484681102002796e+01,-6.800917462037796213e+01,1.003246886455523068e+00,2.817345993666364734e-01,5.822485577228166953e+00,1.768980365161543666e+00
2.821248193628436525e+02,-1.445678819777970681e+01,-6.790620297639088676e+01,1.058788087590811333e+00,2.718541244523494660e-01,5.882919507704928108e+00,1.897445189552875222e+00
2.823247660810313846e+02,-1.463352416220768326e+01,-6.781304955818102087e+01,1.112457839934573922e+00,2.645973095829653454e-01,5.947059593725236404e+00,1.932608273158006762e+00
2.825247127992190599e+02,-1.481533543060294633e+01,-6.772914451252175638e+01,1.163851512015658063e+00,2.484610418099436890e-01,6.011684886522261628e+00,2.295789959066844244e+00
2.827246595174067920e+02,-1.500074791775407768e+01,-6.765451185314340421e+01,1.211800133922867229e+00,2.309110917500317994e-01,6.087563265442704541e+00,2.699648011607014286e+00
2.829246062355944673e+02,-1.518908676891420484e+01,-6.758860965961362410e+01,1.255940931435667096e+00,2.111629836277230665e-01,6.175596977712613622e+00,3.181867120399689775e+00
2.831245529537821426e+02,-1.538075795634561693e+01,-6.753051156416455569e+01,1.296453522932401459e+00,1.935773074528941429e-01,6.277770767398211937e+00,3.580724133569571421e+00
2.833244996719698747e+02,-1.557398353838317107e+01,-6.748001819059523143e+01,1.333350878570874087e+00,1.762510620597521060e-01,6.390799158672162861e+00,3.982468441843090456e+00
2.835244463901575500e+02,-1.576908264175281538e+01,-6.743631405125225342e+01,1.366943081423138473e+00,1.596037466203297228e-01,6.514205774839346930e+00,4.376267880774554975e+00
2.837243931083452821e+02,-1.596560434289414410e+01,-6.739883647772533948e+01,1.397233662904721285e+00,1.434724866313689118e-01,6.647173660909748705e+00,4.413938816611778115e+00
2.839243398265329574e+02,-1.616272666708101724e+01,-6.736707061870924917e+01,1.424271295115767444e+00,1.273951040894402420e-01,6.778644616707549808e+00,4.378542322734929826e+00
2.841242865447206327e+02,-1.636103388311254037e+01,-6.734027798950941701e+01,1.448213292322229062e+00,1.117738405003302210e-01,6.906589112968254618e+00,4.343429682312060613e+00
2.843242332629083648e+02,-1.655974910986593684e+01,-6.731794095406222311e+01,1.468983338664713312e+00,9.609196054991389624e-02,7.031207733859531572e+00,4.308598619050418854e+00
2.845241799810960401e+02,-1.675856053751635599e+01,-6.729944948350160416e+01,1.486593855209145332e+00,8.021977268114884041e-02,7.152682189530074730e+00,4.274046874911355154e+00
2.847241266992837723e+02,-1.695815771125737825e+01,-6.728411037099543535e+01,1.501069148530438380e+00,6.432061369742976542e-02,7.271177744798869469e+00,4.239772209964087324e+00
2.849240734174714476e+02,-1.715763179946514683e+01,-6.727136003088205030e+01,1.512337585944613316e+00,4.868787578111854336e-02,7.386845258630378552e+00,4.205772402240325114e+00
2.851240201356591797e+02,-1.735708207918672485e+01,-6.726055692002999820e+01,1.520510770395683497e+00,3.303779221804958172e-02,7.499822908142204980e+00,4.172045247590371098e+00
2.853239668538468550e+02,-1.755683224747084736e+01,-6.725105593678409832e+01,1.525475480778003767e+00,1.656157307751819283e-02,7.610237654913770022e+00,4.138588559540084866e+00
2.855239135720345303e+02,-1.775653842955387418e+01,-6.724222928708759639e+01,1.527435171448545237e+00,6.386487474996583452e-03,7.718206499251341057e+00,4.105400169149328704e+00
2.857238602902222624e+02,-1.795631426955275955e+01,-6.723366759278069082e+01,1.528389343552023494e+00,3.159154146608886445e-03,7.823837558795728953e+00,4.072477924871176214e+00
2.859238070084099377e+02,-1.815608774395912661e+01,-6.722525096060610394e+01,1.528985033769552526e+00,2.886839791924755792e-03,7.927231000693915952e+00,4.039819692412518926e+00
2.861237537265976698e+02,-1.835585870405548903e+01,-6.721694994201639872e+01,1.529543933698645830e+00,2.703578172622193767e-03,8.028479850974175491e+00,4.007423354595582410e+00
2.863237004447853451e+02,-1.855563741302933423e+01,-6.720875678053407398e+01,1.530066186237195147e+00,2.520427081877759778e-03,8.127670700377743529e+00,3.975286811221059313e+00
2.865236471629730772e+02,-1.875542267962043397e+01,-6.720066418747087766e+01,1.530551646871181948e+00,2.335285627713314799e-03,8.224884322426403216e+00,3.943407978931257052e+00
2.867235938811607525e+02,-1.895520941082923372e+01,-6.719266497242716696e+01,1.531000008296985904e+00,2.148939778364845985e-03,8.320196216737972605e+00,3.911784791075765710e+00
2.869235405993484278e+02,-1.915499749761442416e+01,-6.718475167988511032e+01,1.531410918680355060e+00,1.961309066170050398e-03,8.413677088377292890e+00,3.880415197577192554e+00
2.871234873175361599e+02,-1.935479427248064965e+01,-6.717691650673680215e+01,1.531784159800450240e+00,1.771891910301024928e-03,8.505393272236579705e+00,3.849297164798030746e+00
2.873234340357238352e+02,-1.955459026806260425e+01,-6.716915225633083253e+01,1.532119460071051265e+00,1.581541690427066974e-03,8.595407109978484783e+00,3.818428675409076600e+00
2.875233807539115674e+02,-1.975438565161799076e+01,-6.716145130141821085e+01,1.532416537395890455e+00,1.390062257683694980e-03,8.683777285883845565e+00,3.787807728258700823e+00
2.877233274720992426e+02,-1.995419137370981488e+01,-6.715380555565741361e+01,1.532675202291980288e+00,1.197053391362349218e-03,8.770559126966485763e+00,3.757432338243049674e+00
2.879232741902869748e+02,-2.015399322825354744e+01,-6.714620784926232488e+01,1.532895209889940435e+00,1.003260120823224215e-03,8.855804871907634990e+00,3.727300536177125867e+00
2.881232209084746501e+02,-2.035379331781112100e+01,-6.713865034438664736e+01,1.533076336363621284e+00,8.085023375565777472e-04,8.939563912692776171e+00,3.697410368667348735e+00
2.883231676266623253e+02,-2.055360524518006926e+01,-6.713112473316635942e+01,1.533218425376723815e+00,6.125695630965108081e-04,9.021883012272727598e+00,3.667759897985233941e+00
2.885231143448500575e+02,-2.075340992385022432e+01,-6.712362390148236102e+01,1.533321278984388414e+00,4.160032373884208997e-04,9.102806501103945180e+00,3.638347201941003917e+00
2.887230610630377328e+02,-2.095321224398216131e+01,-6.711613979859541246e+01,1.533384731271591139e+00,2.186674833252975350e-04,9.182376455027940310e+00,3.609170373759649664e+00
2.889230077812254649e+02,-2.115302762252891711e+01,-6.710866395151217034e+01,1.533408657727986402e+00,2.053182326822209521e-05,9.260632856618295605e+00,3.580227521956949932e+00
2.891229544994131402e+02,-2.135283220118984104e+01,-6.710118932906046041e+01,1.533392920811115889e+00,-1.780770896714057813e-04,9.337613741842169190e+00,3.551516770217126417e+00
2.893229012176008155e+02,-2.155263433600496370e+01,-6.709370767240569933e+01,1.533337411958132446e+00,-3.772241866443522143e-04,9.413355333643075085e+00,3.523036257270885319e+00
2.895228479357885476e+02,-2.175245038248840856e+01,-6.708621040068773311e+01,1.533242037424957349e+00,-5.767990320590208209e-04,9.487892163848698601e+00,3.494784136774967909e+00
2.897227946539762229e+02,-2.195225199081404455e+01,-6.707869059386744937e+01,1.533106730281356356e+00,-7.766809885104707144e-04,9.561257184631472228e+00,3.466758577192554647e+00
2.899227413721639550e+02,-2.215205147465065849e+01,-6.707113979472387655e+01,1.532931435733846826e+00,-9.768419102839610499e-04,9.633481870600276054e+00,3.438957761674095615e+00
2.901226880903516303e+02,-2.235186533880375848e+01,-6.706354936860191174e+01,1.532716090372580275e+00,-1.177073666748595622e-03,9.704596312472256514e+00,3.411379887940185540e+00
2.903226348085393624e+02,-2.255166111593518963e+01,-6.705591253703373411e+01,1.532460705139009338e+00,-1.377444848873509266e-03,9.774629303161336935e+00,3.384023168164082218e+00
2.905225815267270377e+02,-2.275145532295818640e+01,-6.704822065923812602e+01,1.532165272678068568e+00,-1.577820492947166120e-03,9.843608417024297452e+00,3.356885828856084775e+00
2.907225282449147130e+02,-2.295126404319638880e+01,-6.704046509316628999e+01,1.531829759688196013e+00,-1.777934405873197142e-03,9.911560082919972814e+00,3.329966110748705521e+00
2.909224749631024451e+02,-2.315105108954888991e+01,-6.703263923522784751e+01,1.531454259018651509e+00,-1.978023050217350438e-03,9.978509651665088853e+00,3.303262268682340519e+00
2.911224216812901204e+02,-2.335083713045569453e+01,-6.702473428187549587e+01,1.531038802535743759e+00,-2.177841475062262770e-03,1.004448145840521356e+01,3.276772571492435393e+00
2.913223683994778526e+02,-2.355063758379209560e+01,-6.701674161786439754e+01,1.530583386175920602e+00,-2.377097262407435081e-03,1.010949888036398825e+01,3.250495301896788369e+00
2.915223151176655279e+02,-2.375041290693011931e+01,-6.700865485073467198e+01,1.530088185377595167e+00,-2.576171289733183989e-03,1.017358439038466678e+01,3.224428756384760231e+00
2.917222618358532600e+02,-2.395018753783756793e+01,-6.700046504229219124e+01,1.529553261973737754e+00,-2.774717417551754786e-03,1.023675960663415907e+01,3.198571245106656136e+00
2.919222085540409353e+02,-2.414997638334363117e+01,-6.699216362144817083e+01,1.528978638422778591e+00,-2.972438460686740915e-03,1.029904533880272766e+01,3.172921091763718504e+00
2.921221552722286106e+02,-2.434973683697615954e+01,-6.698374444562580265e+01,1.528364570080439133e+00,-3.169835671493381052e-03,1.036046163109769047e+01,3.147476633500347898e+00
2.923221019904163427e+02,-2.454949638533615541e+01,-6.697519847905476809e+01,1.527711139195754519e+00,-3.366482763427563422e-03,1.042102780230093195e+01,3.122236220795572059e+00
2.925220487086040180e+02,-2.474927000030539048e+01,-6.696651719081832255e+01,1.527018388903418789e+00,-3.562088132634014161e-03,1.048076248313255476e+01,3.097198217356219807e+00
2.927219954267917501e+02,-2.494901221556556337e+01,-6.695769472836934710e+01,1.526286648570017501e+00,-3.757249674595117446e-03,1.053968365114024941e+01,3.072361000011102572e+00
2.929219421449794254e+02,-2.514875252767594915e+01,-6.694872200584629240e+01,1.525516011388746485e+00,-3.951493619494824729e-03,1.059780866331306548e+01,3.047722958605777244e+00
2.931218888631671007e+02,-2.534850693524898446e+01,-6.693959050355637430e+01,1.524706531145912702e+00,-4.144532860597458998e-03,1.065515428659906227e+01,3.023282495897761102e+00
2.933218355813548328e+02,-2.554822724404762724e+01,-6.693029469837486545e+01,1.523858602386788608e+00,-4.337041330260289415e-03,1.071173672649063846e+01,2.999038027453610589e+00
2.935217822995425081e+02,-2.574794365823675690e+01,-6.692082551287752779e+01,1.522972318786943724e+00,-4.528543897514410339e-03,1.076757165382555037e+01,2.974987981545474280e+00
2.937217290177302402e+02,-2.594767444167107584e+01,-6.691117438319200517e+01,1.522047731189040132e+00,-4.718721586582277049e-03,1.082267422993887784e+01,2.951130799049853870e+00
2.939216757359179155e+02,-2.614736879857519369e+01,-6.690133615015403734e+01,1.521085290472181217e+00,-4.908349396132853301e-03,1.087705913028924343e+01,2.927464933346036080e+00
2.941216224541056476e+02,-2.634705614846792443e+01,-6.689130181364652117e+01,1.520085065146334458e+00,-5.097056872017936141e-03,1.093074056667125760e+01,2.903988850216405737e+00
2.943215691722933229e+02,-2.654675831460272306e+01,-6.688106268649706010e+01,1.519047102518963577e+00,-5.284083766221557739e-03,1.098373230811738921e+01,2.880701027746309428e+00
2.945215158904809982e+02,-2.674642228232373853e+01,-6.687061399405952500e+01,1.517971933856797850e+00,-5.470937773697124099e-03,1.103604770058272422e+01,2.857599956225892246e+00
2.947214626086687304e+02,-2.694607494038969264e+01,-6.685994689267465674e+01,1.516859394638234271e+00,-5.658063739127005762e-03,1.108769968549917273e+01,2.834684138051811519e+00
2.949214093268564056e+02,-2.714574247085459291e+01,-6.684905247541101403e+01,1.515709769027960174e+00,-5.839169420337637917e-03,1.113870081727770511e+01,2.811952087630515074e+00
2.951213560450441378e+02,-2.734537163488613487e+01,-6.683792636052235991e+01,1.514524087516739836e+00,-6.025642368761028114e-03,1.118906327983126658e+01,2.789402331282083036e+00
2.953213027632318131e+02,-2.754498362175151982e+01,-6.682655991614542756e+01,1.513299351454114205e+00,-6.226013091779110213e-03,1.123879890218516842e+01,2.767033407143865809e+00
2.955212494814195452e+02,-2.774460849157609132e+01,-6.681494374059271024e+01,1.512040185565513450e+00,-6.357847860414186751e-03,1.128791917323590255e+01,2.744843865076686207e+00
2.957211961996072205e+02,-2.794418541011097190e+01,-6.680307556639937161e+01,1.510748581496529575e+00,-6.708823572908986788e-03,1.133643525571536692e+01,2.722832266570367477e+00
2.959211429177948958e+02,-2.814375594722688589e+01,-6.679093809715972441e+01,1.509333182525431472e+00,-7.448352203519443583e-03,1.138435799941212423e+01,2.700997184650161476e+00
2.961210896359826279e+02,-2.834331337296185538e+01,-6.677850229776674951e+01,1.507756405921683029e+00,-8.341703193999228799e-03,1.143169795369824904e+01,2.679337203785009613e+00
2.963210363541703032e+02,-2.854285166200049773e+01,-6.676573359622624082e+01,1.505998729986063989e+00,-9.216663350592180226e-03,1.147846537940586131e+01,2.657850919795052835e+00
2.965209830723580353e+02,-2.874236646557614350e+01,-6.675259731263923868e+01,1.504074185288424292e+00,-1.003388627051930541e-02,1.152467026009461115e+01,2.636536939761212839e+00
2.967209297905457106e+02,-2.894185345768120854e+01,-6.673906191895363804e+01,1.502003706249277926e+00,-1.066008964804270390e-02,1.157032231274829925e+01,2.615393881934278575e+00
